record_type,facet,component,source_id,source_title_or_spec,source_kind,screening_status,current_evidence_level,supported_claim_or_status,limitations,argo_connection,missing_full_read_or_experiment,contribution_tag,tag_status,local_basis,note
facet_evidence,model routing,,alphaxiv:2608.06867,"LLMRouter: Unified Infrastructure for Developing, Evaluating, and Deploying LLM Routers",paper,recorded_full_read,FULL_PAPER_READ,No single model or router is optimal across tasks and budgets; routing should be evaluated on a quality–cost frontier under a common candidate pool and protocol.,"Prior benchmark uses its own 18-model pool, tasks, and router implementations.","Defines the deferred routing study as query-conditioned, budget-aware selection rather than a fixed provider rule.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2608.06867.txt (18641 bytes; SHA-256 94158d135f09b940157f71f61690122d884ecdb71f5f3d710b1ee4151f0967a9); paper/sources/fulltext/2608.06867.txt (112456 bytes; SHA-256 003f5566e6a3de1af6f66c4bbfcded17db15d139b0c82a7dc19965dc7284b370); reviewed locator ids: llmrouter_unified_evaluation, llmrouter_task_budget_nondominance.",Round 7 evidence; discovery snippets excluded.
facet_evidence,subagent orchestration,,alphaxiv:2608.06867,"LLMRouter: Unified Infrastructure for Developing, Evaluating, and Deploying LLM Routers",paper,recorded_full_read,FULL_PAPER_READ,"Per-agent model selection is a distinct routing setting, and additional routing rounds did not yield a consistent benchmark gain.",Reported multi-agent deployment and benchmark are external and do not test recursive research delegation.,Supports a later role- and depth-conditioned routing experiment with a fixed no-routing baseline.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2608.06867.txt (18641 bytes; SHA-256 94158d135f09b940157f71f61690122d884ecdb71f5f3d710b1ee4151f0967a9); paper/sources/fulltext/2608.06867.txt (112456 bytes; SHA-256 003f5566e6a3de1af6f66c4bbfcded17db15d139b0c82a7dc19965dc7284b370); reviewed locator ids: llmrouter_unified_evaluation, llmrouter_task_budget_nondominance.",Round 7 evidence; discovery snippets excluded.
facet_evidence,model routing,,alphaxiv:2607.08665,Resample or Reroute? Budget-Aware Test-Time Model Selection for Large Language Models,paper,recorded_full_read,FULL_PAPER_READ,Test-time selection must jointly allocate an explicit per-query budget between resampling and rerouting; cost–quality behavior changes by task and budget.,"The reviewed evidence is arXiv v1, not the latest v2, and uses replayed pools and selected cost proxies.","Adds budget, resample, and reroute actions to the future routing design space.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2607.08665.txt (46707 bytes; SHA-256 1db2ce6c8091397726ad060b218c735b9eeb9b84c363b3d1bd6ea2d9ac60216f); paper/sources/fulltext/2607.08665.txt (46707 bytes; SHA-256 1db2ce6c8091397726ad060b218c735b9eeb9b84c363b3d1bd6ea2d9ac60216f); reviewed locator ids: ror_budget_verifier_objective, ror_verifier_gated_limits.",Round 7 evidence; discovery snippets excluded.
facet_evidence,evaluators,,alphaxiv:2607.08665,Resample or Reroute? Budget-Aware Test-Time Model Selection for Large Language Models,paper,recorded_full_read,FULL_PAPER_READ,Rerouting benefit is verifier-gated and can narrow or invert when candidate verification is weak.,Verifier models and code tests are task-specific; no general verifier guarantee follows.,Keeps independent scoring and verifier calibration as prerequisites for routing experiments.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2607.08665.txt (46707 bytes; SHA-256 1db2ce6c8091397726ad060b218c735b9eeb9b84c363b3d1bd6ea2d9ac60216f); paper/sources/fulltext/2607.08665.txt (46707 bytes; SHA-256 1db2ce6c8091397726ad060b218c735b9eeb9b84c363b3d1bd6ea2d9ac60216f); reviewed locator ids: ror_budget_verifier_objective, ror_verifier_gated_limits.",Round 7 evidence; discovery snippets excluded.
facet_evidence,model routing,,alphaxiv:2608.00685,"When Does LLM Orchestration Pay Off? A Controlled Evaluation of Accuracy, Cost, and Task Difficulty",paper,recorded_full_read,FULL_PAPER_READ,"Controlled comparisons show orchestration gains are moderate, costly, benchmark-dependent, and strongly conditioned on the backbone model.",Five backbones and three domains do not establish universal allocation rules.,Supports fixed-model Study A and a separate model–workflow routing factorial.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2608.00685.txt (17833 bytes; SHA-256 02bdb6b48f3d18df4dd54b8008eef7044d825e14223a389c5f762ee729d0e323); paper/sources/fulltext/2608.00685.txt (83115 bytes; SHA-256 c0406b0ed7c5ca50ee38feacf5dd5b78baca35b89dc538e04efb54f75b2e56e1); reviewed locator ids: orchestration_controlled_tradeoff, orchestration_difficulty_backbone_boundary.",Round 7 evidence; discovery snippets excluded.
facet_evidence,decision heuristics,,alphaxiv:2608.00685,"When Does LLM Orchestration Pay Off? A Controlled Evaluation of Accuracy, Cost, and Task Difficulty",paper,recorded_full_read,FULL_PAPER_READ,Human-derived difficulty predicts absolute accuracy but not a monotonic benefit from more orchestration.,Difficulty measures are domain-specific and the tested workflows are fixed.,Rejects a simple harder-query→more-calls heuristic; future routing must learn model-relative solvability.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2608.00685.txt (17833 bytes; SHA-256 02bdb6b48f3d18df4dd54b8008eef7044d825e14223a389c5f762ee729d0e323); paper/sources/fulltext/2608.00685.txt (83115 bytes; SHA-256 c0406b0ed7c5ca50ee38feacf5dd5b78baca35b89dc538e04efb54f75b2e56e1); reviewed locator ids: orchestration_controlled_tradeoff, orchestration_difficulty_backbone_boundary.",Round 7 evidence; discovery snippets excluded.
facet_evidence,model routing,,alphaxiv:2607.09600,Agora: Enhancing LLM Agent Reasoning Via Auction-Based Task Allocation,paper,recorded_full_read,FULL_PAPER_READ,Fine-grained subtask allocation can balance calibrated competence against cost and latency rather than route only at query level.,"Calibration is data-hungry, distribution-sensitive, and self-reported confidence is unsafe without correction.",Candidate design for role-specific heterogeneous subagent assignment after Study A.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2607.09600.txt (49992 bytes; SHA-256 5f4bc0b92dd21e480cd80c413a5b865fa8ebf32b29b8982beb21ea8d9fe1e57b); paper/sources/fulltext/2607.09600.txt (49992 bytes; SHA-256 5f4bc0b92dd21e480cd80c413a5b865fa8ebf32b29b8982beb21ea8d9fe1e57b); reviewed locator ids: agora_calibrated_subtask_allocation, agora_calibration_distribution_shift_limits.",Round 7 evidence; discovery snippets excluded.
facet_evidence,subagent orchestration,,alphaxiv:2607.09600,Agora: Enhancing LLM Agent Reasoning Via Auction-Based Task Allocation,paper,recorded_full_read,FULL_PAPER_READ,Planning plus task-unit allocation separates decomposition quality from executor selection and exposes a tunable cost-sensitivity parameter.,Tightly coupled subtasks can violate the independent allocation assumption.,"Motivates logging decomposition, eligible candidate sets, bids, chosen executor, and fallback events.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2607.09600.txt (49992 bytes; SHA-256 5f4bc0b92dd21e480cd80c413a5b865fa8ebf32b29b8982beb21ea8d9fe1e57b); paper/sources/fulltext/2607.09600.txt (49992 bytes; SHA-256 5f4bc0b92dd21e480cd80c413a5b865fa8ebf32b29b8982beb21ea8d9fe1e57b); reviewed locator ids: agora_calibrated_subtask_allocation, agora_calibration_distribution_shift_limits.",Round 7 evidence; discovery snippets excluded.
facet_evidence,protocols,,alphaxiv:2606.19135,A Technical Taxonomy of LLM Agent Communication Protocols,paper,recorded_full_read,FULL_PAPER_READ,"Protocol choice spans counterparty, payload, interaction state, discovery, and schema flexibility; no monolithic protocol is likely to maximize all objectives.",Taxonomy covers nine actively maintained protocol versions and is not a security certification.,"Supports a layered protocol design rather than treating tool, peer-agent, and user communication as one interface.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2606.19135.txt (24470 bytes; SHA-256 e643031072c8ff7aad4f300b7e0d22a1b72f9a5eddabd38f1027002eccf463e6); paper/sources/fulltext/2606.19135.txt (88663 bytes; SHA-256 3e3575c66e34906fd06efcc0cf77a3b380e9c143dd4981047d45ddd122923708); reviewed locator ids: protocol_taxonomy_dimensions, protocol_mcp_a2a_stack_tradeoffs.",Round 7 evidence; discovery snippets excluded.
facet_evidence,agent-agent,,alphaxiv:2606.19135,A Technical Taxonomy of LLM Agent Communication Protocols,paper,recorded_full_read,FULL_PAPER_READ,"Agent-to-agent protocols in the sample are session-stateful and hybrid-payload, unlike stateless structured tool protocols.",Sample and specifications evolve; classification may need version refresh.,"Requires explicit task/session identity, state transitions, and artifact exchange for peer delegation.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2606.19135.txt (24470 bytes; SHA-256 e643031072c8ff7aad4f300b7e0d22a1b72f9a5eddabd38f1027002eccf463e6); paper/sources/fulltext/2606.19135.txt (88663 bytes; SHA-256 3e3575c66e34906fd06efcc0cf77a3b380e9c143dd4981047d45ddd122923708); reviewed locator ids: protocol_taxonomy_dimensions, protocol_mcp_a2a_stack_tradeoffs.",Round 7 evidence; discovery snippets excluded.
facet_evidence,tools,,alphaxiv:2606.19135,A Technical Taxonomy of LLM Agent Communication Protocols,paper,recorded_full_read,FULL_PAPER_READ,MCP standardizes structured tool/data access but is not itself the whole agent-to-agent or human collaboration layer.,The paper classifies protocol architecture; it does not compare runtime reliability.,Places MCP lifecycle in the agentic development stack while keeping peer and human protocols separate.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2606.19135.txt (24470 bytes; SHA-256 e643031072c8ff7aad4f300b7e0d22a1b72f9a5eddabd38f1027002eccf463e6); paper/sources/fulltext/2606.19135.txt (88663 bytes; SHA-256 3e3575c66e34906fd06efcc0cf77a3b380e9c143dd4981047d45ddd122923708); reviewed locator ids: protocol_taxonomy_dimensions, protocol_mcp_a2a_stack_tradeoffs.",Round 7 evidence; discovery snippets excluded.
facet_evidence,agent-user,,alphaxiv:2606.09751,Collaborative Human-Agent Protocol (CHAP),paper,recorded_full_read,FULL_PAPER_READ,"A shared human-agent workspace needs typed review, override, abstention, escalation, handoff, and evidence events rather than unstructured chat alone.",CHAP v0.2 is a draft proposal with no multi-implementation comparative validation.,Design anchor for supervisor decisions and protocol-visible authority boundaries.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2606.09751.txt (135409 bytes; SHA-256 0f269c852f0de49f7b84fcfc8ecb630afa0322cb85fe769e5d9f9b1c2d66315a); paper/sources/fulltext/2606.09751.txt (135409 bytes; SHA-256 0f269c852f0de49f7b84fcfc8ecb630afa0322cb85fe769e5d9f9b1c2d66315a); reviewed locator ids: human_agent_protocol_gap, human_agent_accountability_requirements, human_agent_protocol_empirical_boundary.",Round 7 evidence; discovery snippets excluded.
facet_evidence,protocols,,alphaxiv:2606.09751,Collaborative Human-Agent Protocol (CHAP),paper,recorded_full_read,FULL_PAPER_READ,"Tool access, peer exchange, workflow, identity, and audit infrastructure compose with rather than replace human-agent collaboration semantics.",Protocol maturity is draft and conformance evidence is incomplete.,Supports narrow composable protocol layers and fail-closed capability negotiation.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,"paper/sources/literature-round7-source-receipts.json (SHA-256 67f024e9b036b0fabeba6020c3a9a6e9bb01d5ef0f3e93f5afd72c24922cb1a7); paper/sources/reports/2606.09751.txt (135409 bytes; SHA-256 0f269c852f0de49f7b84fcfc8ecb630afa0322cb85fe769e5d9f9b1c2d66315a); paper/sources/fulltext/2606.09751.txt (135409 bytes; SHA-256 0f269c852f0de49f7b84fcfc8ecb630afa0322cb85fe769e5d9f9b1c2d66315a); reviewed locator ids: human_agent_protocol_gap, human_agent_accountability_requirements, human_agent_protocol_empirical_boundary.",Round 7 evidence; discovery snippets excluded.
